NU_ANO_CENSO|ID_MATRICULA|CO_PESSOA_FISICA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_VANS_KOMBI|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_BICICLETA|IN_TRANSP_TR_ANIMAL|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|IN_TRANSP_TREM_METRO|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SINDROME_ASPERGER|IN_SINDROME_RETT|IN_TRANSTORNO_DI|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_BRAILLE|IN_RECURSO_AMPLIADA_16|IN_RECURSO_AMPLIADA_20|IN_RECURSO_AMPLIADA_24|IN_RECURSO_NENHUM|TP_INGRESSO_FEDERAIS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_UNIFICADA|TP_TIPO_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2016|216226407|111299241572|18|5|1999|17|17|300|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528860||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226404|113488256935|25|11|1998|17|18|300|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8528860||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226408|114941717162|24|1|1999|17|17|300|0|0|0|0|5|2|0|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528860||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226420|122070017418|14|10|1996|19|20|300|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|1|0|0|0|0|0|1|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528860||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226414|112884577156|1|1|1998|18|18|300|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528860||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226512|112582502412|14|12|1998|17|18|300|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8528860||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226418|112733595856|20|10|1996|19|20|300|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8528860||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226413|113337400930|1|10|1998|17|18|300|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528860||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226410|114689182140|26|9|1988|27|28|300|0|0|0|0|5|2|5|1|76|35|3551702|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528860||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226409|114118412399|30|7|1998|17|18|300|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528860||0|0|31297518|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221802|111387702059|17|2|1998|18|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221768|110104921870|2|10|1995|20|21|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221804|111463127170|17|8|1994|21|22|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221919|114178391126|14|11|1995|20|21|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216222486|124204212807|9|7|1983|32|33|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221897|113576665942|25|8|1998|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221767|110051571209|3|7|1996|19|20|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216222113|114266726677|26|8|1996|19|20|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216222110|119667266868|6|8|1983|32|33|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216222114|110934648874|13|1|1998|18|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221905|113749867207|29|3|1998|18|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221896|113576635016|10|7|1996|19|20|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221793|111161124852|23|2|1997|19|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221979|118274469789|14|2|1999|17|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216222115|113274792062|4|1|1997|19|19|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216222162|112086910907|2|1|1998|18|18|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216222185|119518237610|6|8|1989|26|27|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528698||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216223681|144871640603|27|12|1985|30|31|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221786|110934618290|9|11|1989|26|27|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216222001|110730415499|7|10|1997|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221845|112369057920|25|7|1995|20|21|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221881|113199440516|24|7|1992|23|24|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221794|111183262450|6|8|1998|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221938|114879242321|23|8|1994|21|22|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221935|114803934010|28|7|1997|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221904|113727677383|3|1|1997|19|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216222292|120408963505|5|6|1991|24|25|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216222244|113909125408|18|12|1998|17|18|260|0|0|0|0|5|1|0|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221882|113199442217|7|4|1996|20|20|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221883|113199442306|25|11|1996|19|20|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216222363|110632888511|4|10|1996|19|20|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221824|111938214446|1|7|1998|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221832|112067221000|26|10|1994|21|22|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221831|112067220887|24|7|1997|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221837|122030599076|30|8|1997|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216221788|111032142170|1|4|1998|18|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8528700||0|0|31269875|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216949837|144887810988|20|5|1997|19|19|270|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8558317||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216949439|113825200930|30|11|1994|21|22|270|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8558317||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216949425|111409816337|20|9|1998|17|18|270|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8558317||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216949432|112617567388|23|7|1998|17|18|270|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8558317||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216949551|122156875846|14|2|1990|26|26|270|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8558317||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216949550|122030608245|24|2|1986|30|30|270|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8558317||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216949456|118226013711|26|9|1997|18|19|270|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8558317||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216949477|119331942787|4|4|1998|18|18|270|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8558317||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216949465|118289256328|9|7|1998|17|18|270|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8558317||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216949838|114009246854|5|1|1995|21|21|270|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8558317||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217996329|144899041771|29|9|1996|19|20|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217996136|144899041003|5|12|1996|19|20|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995817|114954569353|6|3|1988|28|28|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995927|118234173293|10|5|1996|20|20|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995986|118313599951|8|5|1998|18|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995909|113598730402|14|1|1999|17|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995926|110783857348|16|10|1997|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995984|110859263893|6|11|1996|19|20|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995925|122825597200|6|5|1996|20|20|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|1|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995830|111689519680|11|4|1995|21|21|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995905|114652896408|30|10|1997|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995982|110557510685|18|10|1995|20|21|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995991|121163863148|24|8|1981|34|35|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995921|113070470504|25|1|1998|18|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995904|111009939679|13|5|1998|18|18|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|217995985|119772641746|29|9|1995|20|21|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|27|8598294||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
