ANO_CENSO|PK_COD_MATRICULA|FK_COD_ALUNO|NU_DIA|NU_MES|NU_ANO|NUM_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|FK_COD_PAIS_ORIGEM|FK_COD_ESTADO_NASC|SGL_UF_NASCIMENTO|FK_COD_MUNICIPIO_DNASC|FK_COD_ESTADO_END|SIGLA_END|FK_COD_MUNICIPIO_END|ID_ZONA_RESIDENCIAL|ID_TIPO_ATENDIMENTO|ID_N_T_E_P|ID_RESPONSAVEL_TRANSPORTE|ID_POSSUI_NEC_ESPECIAL|ID_TIPO_NEC_ESP_CEGUEIRA|ID_TIPO_NEC_ESP_BAIXA_VISAO|ID_TIPO_NEC_ESP_SURDEZ|ID_TIPO_NEC_ESP_DEF_AUDITIVA|ID_TIPO_NEC_ESP_SURDO_CEGUEIRA|ID_TIPO_NEC_ESP_DEF_FISICA|ID_TIPO_NEC_ESP_DEF_MENTAL|ID_TIPO_NEC_ESP_DEF_MULTIPLAS|ID_TIPO_NEC_ESP_AUTISMO|ID_TIPO_NEC_ESP_ASPERGER|ID_TIPO_NEC_ESP_RETT|ID_TIPO_NEC_ESP_TDI|ID_TIPO_NEC_ESP_SUPERDOTACAO|FK_COD_MOD_ENSINO|FK_COD_ETAPA_ENSINO|PK_COD_TURMA|FK_COD_CURSO_PROF|COD_UNIFICADA|FK_COD_TIPO_TURMA|PK_COD_ENTIDADE|FK_COD_ESTADO_ESCOLA|SIGLA_ESCOLA|COD_MUNICIPIO_ESCOLA|ID_LOCALIZACAO_ESC|ID_DEPENDENCIA_ADM_ESC|DESC_CATA_ESCOLA_PRIV|ID_CONVENIADA_PP_ESC|ID_TIPO_CONVENIO_PODER_PUBLICO|ID_MANT_ESCOLA_PRIVADA_EMP|ID_MANT_ESCOLA_PRIVADA_ONG|ID_MANT_ESCOLA_PRIVADA_SIND|ID_MANT_ESCOLA_PRIVADA_S_FINS|ID_DOCUMENTO_REGULAMENTACAO|ID_LOCALIZACAO_DIFERENCIADA|ID_EDUCACAO_INDIGENA
2010|49364771|118303778098|5|1|1973|37|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2283209||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882862|113110922699|5|10|1991|19|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2379908||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882863|114790977560|17|5|1991|19|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2379908||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882864|110242740390|3|11|1993|17|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2379908||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882865|114413601741|10|4|1993|17|M|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2379908||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882866|118290641345|8|12|1992|18|M|5|1|10|31|MG|3135209|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2379908||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882867|112162235136|19|3|1978|32|M|5|1|10|31|MG|3139300|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2379908||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882868|122070020125|25|1|1993|17|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2379908||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882869|113790236291|3|12|1993|17|M|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2379908||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882870|114640048113|11|1|1994|16|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2379908||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882871|114413601580|27|9|1993|17|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2379908||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882872|122070020206|4|6|1993|17|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2379908||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882873|118472423670|16|1|1989|21|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|27|2379908||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
